duration_ms,explicit,track_genre,popularity
178087,False,edm,76
199500,False,techno,53
257235,False,mandopop,47
297733,False,punk-rock,41
195200,False,alternative,76
246136,False,songwriter,65
223490,False,indian,48
170129,False,sertanejo,45
161120,False,j-idol,19
190348,True,indie-pop,67
286400,False,idm,15
197340,False,j-dance,22
178866,False,r-n-b,41
206226,True,emo,46
109295,True,chill,65
193506,False,alt-rock,74
294386,False,world-music,49
187663,False,trance,47
241546,False,folk,61
199249,False,mandopop,57
200520,False,industrial,31
219973,False,power-pop,20
211680,False,spanish,66
255221,False,heavy-metal,53
423061,False,groove,48
231750,False,dub,51
174636,False,soul,0
112689,False,iranian,10
275612,False,cantopop,43
240963,False,spanish,28
283346,False,k-pop,55
175454,False,goth,52
240133,False,turkish,38
316240,False,rock-n-roll,30
427000,False,black-metal,20
392950,False,gospel,39
131248,False,bluegrass,50
219043,False,dance,3
152352,False,dubstep,37
148738,False,trance,50
254520,False,malay,20
193907,True,indian,42
243570,False,hip-hop,69
261693,True,grindcore,12
163693,False,r-n-b,0
97219,False,children,36
157936,False,romance,0
140695,False,tango,19
205306,False,folk,0
217080,False,latino,0
275901,False,gospel,41
174053,False,new-age,21
131280,False,idm,13
236160,False,minimal-techno,48
139200,False,k-pop,45
210367,False,latino,0
333000,False,j-rock,43
140413,False,disney,38
156000,False,ambient,0
299333,False,kids,9
260133,False,pop-film,57
240146,False,rock,0
265438,False,breakbeat,43
224693,False,rock,76
271000,False,salsa,29
254999,False,pop-film,56
360662,False,new-age,20
207692,False,turkish,50
219069,False,spanish,33
286956,False,singer-songwriter,41
222400,False,progressive-house,41
266802,False,iranian,10
320053,False,ska,34
147840,False,party,31
291453,False,french,31
193186,False,party,24
198560,False,dancehall,29
279428,False,gospel,43
220125,False,punk-rock,39
175560,False,afrobeat,19
198750,False,techno,50
192066,False,hard-rock,34
268160,False,jazz,47
256933,False,blues,67
171450,False,tango,24
221346,False,sertanejo,46
180466,False,hard-rock,41
213679,True,trip-hop,48
180922,True,funk,4
328707,False,malay,42
181066,False,rockabilly,65
149055,False,house,0
217263,True,dub,38
306624,False,chicago-house,15
284066,False,songwriter,60
251493,False,grindcore,12
265466,False,hardcore,33
187875,False,dub,45
299293,False,techno,25
210373,False,psych-rock,73
201306,False,pagode,47
145620,False,piano,62
322933,False,club,47
160000,False,sad,41
210505,False,progressive-house,56
159517,True,hardstyle,21
117764,False,samba,40
318880,False,j-rock,50
176506,False,trip-hop,42
223866,False,trip-hop,40
133893,False,cantopop,28
114133,False,honky-tonk,31
252146,False,kids,11
179240,False,new-age,24
156000,False,study,38
237270,False,j-dance,23
255213,False,party,31
169200,False,hardcore,0
144250,False,indie-pop,41
216543,False,bluegrass,24
228573,False,spanish,54
208535,False,forro,50
484573,False,bluegrass,23
215382,False,groove,29
187764,False,hip-hop,60
220644,False,chicago-house,5
300093,False,guitar,26
251951,False,drum-and-bass,17
272665,False,industrial,64
278440,False,grunge,56
210226,False,party,23
213319,False,party,24
78546,False,ambient,61
504913,False,world-music,43
283000,False,folk,0
179701,False,club,41
197013,False,show-tunes,19
156666,False,r-n-b,56
225146,True,death-metal,30
232513,False,pop,67
173806,False,hardstyle,21
213066,False,rock,1
225173,False,j-rock,37
208500,False,indian,54
227772,False,forro,39
52711,False,disney,46
243271,False,turkish,37
275133,False,country,1
171587,False,alternative,0
151413,False,pagode,43
193490,False,dancehall,26
188586,False,honky-tonk,12
200916,False,hardcore,32
203306,False,punk,38
187133,False,grunge,56
316706,False,metal,70
37702,False,afrobeat,25
161415,True,country,43
384080,False,british,64
354920,False,piano,0
186661,False,groove,0
348386,True,alt-rock,65
402518,False,minimal-techno,44
228453,False,guitar,30
271053,False,opera,21
235000,False,grunge,57
152320,False,indian,46
214603,False,indie-pop,51
353813,False,minimal-techno,59
255640,False,j-pop,41
184866,False,alternative,75
256333,True,comedy,23
250880,False,salsa,30
125960,False,jazz,0
173047,False,forro,43
157666,False,power-pop,20
515693,False,detroit-techno,7
327120,False,j-rock,35
213626,False,hip-hop,69
134009,True,reggaeton,51
204290,False,indian,43
378827,False,minimal-techno,19
330845,False,happy,21
258825,False,alternative,2
302093,False,pop-film,57
221600,False,synth-pop,28
228901,False,cantopop,41
215973,False,turkish,51
166607,False,sertanejo,52
231400,False,groove,24
211668,False,j-pop,38
295932,False,alt-rock,0
205226,True,spanish,25
200037,False,rock,1
213426,False,samba,41
233840,False,bluegrass,21
342230,False,indian,45
58640,False,grindcore,11
219973,False,jazz,41
295093,False,mandopop,22
188000,False,hip-hop,58
212920,False,disco,30
237301,False,afrobeat,19
185406,False,garage,67
230733,False,goth,32
282000,False,malay,19
281466,False,british,55
181176,False,pop-film,68
281026,False,punk,0
169092,False,jazz,0
177586,False,chill,53
135581,False,indie,75
229826,False,latino,1
261173,False,disco,64
231575,False,garage,27
160000,False,disco,41
427973,False,iranian,7
278120,False,salsa,30
363173,False,gospel,40
217835,False,minimal-techno,11
114432,False,honky-tonk,14
491000,False,groove,36
236390,False,emo,68
245960,False,salsa,0
166533,False,power-pop,22
86227,True,emo,62
177606,True,emo,55
128466,False,rock-n-roll,0
152036,False,funk,48
156209,False,deep-house,61
213213,False,bluegrass,23
480133,False,idm,42
158759,False,piano,52
184918,False,deep-house,52
269493,False,spanish,35
232466,False,latin,0
126693,False,rock-n-roll,61
252026,False,sertanejo,49
170400,False,progressive-house,46
361960,False,happy,16
1292194,False,new-age,23
96000,False,kids,18
130621,False,sad,54
336360,False,ambient,57
178285,False,sleep,62
237626,False,indie-pop,0
126826,True,emo,67
163244,False,spanish,70
167840,False,country,0
339480,False,world-music,54
137933,False,latin,0
129599,True,indie-pop,77
370306,False,chicago-house,27
171943,False,deep-house,56
282968,False,heavy-metal,22
269331,False,detroit-techno,6
150413,False,synth-pop,27
182773,False,punk-rock,41
228482,False,dance,83
394840,False,iranian,0
288346,False,opera,0
223526,False,drum-and-bass,57
156195,True,metalcore,53
365517,False,drum-and-bass,16
271788,False,salsa,28
187201,False,reggae,44
232360,False,songwriter,61
405195,False,kids,28
181600,False,jazz,1
291346,False,metal,66
259722,False,forro,43
240284,False,j-pop,66
194546,False,k-pop,50
181560,False,alternative,49
167920,False,children,38
272000,False,pop,76
196010,False,turkish,43
410066,False,classical,3
236226,False,garage,42
225849,False,house,59
387096,False,minimal-techno,40
228631,False,idm,16
263373,False,j-pop,42
182666,False,j-pop,63
226706,False,hard-rock,65
167480,False,sertanejo,47
314373,False,malay,36
319293,True,comedy,19
220962,False,mandopop,60
248200,False,r-n-b,43
174159,True,j-dance,19
284106,False,salsa,27
184435,True,reggaeton,72
378760,False,happy,16
142640,False,rockabilly,50
178226,False,hard-rock,37
195248,False,electronic,40
188041,True,emo,74
296160,False,british,6
180600,False,hard-rock,34
89440,False,j-idol,35
174524,False,pagode,46
232280,False,world-music,36
721801,False,iranian,0
197549,False,singer-songwriter,70
597600,False,british,65
209250,False,sertanejo,49
192477,True,latino,0
281813,False,blues,33
226600,False,psych-rock,26
175000,False,guitar,37
164174,False,sad,56
180055,False,r-n-b,0
226413,False,latino,69
114427,False,sad,64
230666,False,j-pop,73
397241,False,r-n-b,40
172372,False,pagode,44
211050,False,dancehall,66
216053,False,mandopop,47
271040,False,samba,38
267158,False,minimal-techno,39
218396,True,dancehall,58
200240,False,grunge,46
243116,False,malay,21
334906,False,grunge,37
106293,False,happy,17
452013,False,world-music,50
193425,False,hip-hop,63
175720,True,grunge,62
223384,True,latino,57
198826,False,ska,34
214240,False,acoustic,61
195333,False,reggae,1
211547,False,groove,52
221936,False,pop-film,63
182626,True,indie,0
115516,False,samba,44
197224,True,black-metal,18
86622,True,death-metal,28
194266,True,french,71
183000,False,goth,22
345045,False,iranian,8
307281,False,salsa,0
180000,False,singer-songwriter,39
114551,False,rock,1
130281,False,sleep,36
200103,False,folk,39
339413,False,dub,35
219428,False,chill,57
96923,False,piano,37
174514,False,happy,20
273000,False,turkish,38
183414,False,world-music,45
192600,False,sertanejo,44
502246,False,black-metal,18
158773,False,honky-tonk,20
48000,False,kids,8
259693,False,show-tunes,57
221773,True,rock,1
258773,False,j-rock,33
187682,True,death-metal,24
109766,True,sad,37
211372,False,spanish,0
271000,False,hard-rock,67
262360,False,j-pop,36
229428,False,deep-house,0
222955,False,songwriter,0
519666,False,detroit-techno,8
264340,False,black-metal,20
191000,False,progressive-house,55
527000,False,detroit-techno,5
144506,False,show-tunes,20
125333,False,romance,6
91268,False,children,49
151954,False,tango,21
497280,False,minimal-techno,48
158218,False,swedish,40
162533,False,funk,43
278040,False,disco,67
261866,False,brazil,44
153853,False,french,33
97911,False,british,37
279000,False,heavy-metal,21
213866,False,black-metal,19
124153,False,malay,28
268886,False,deep-house,54
224626,False,show-tunes,58
151280,False,club,16
218880,True,reggae,43
218754,True,minimal-techno,53
153200,False,rockabilly,64
173346,True,indie-pop,83
197718,False,ska,34
274480,False,acoustic,64
197293,False,spanish,56
376219,True,comedy,23
215000,False,electro,52
208512,False,pagode,45
493440,False,minimal-techno,44
168135,False,hardstyle,50
416333,False,chicago-house,8
200275,False,indie,48
202750,False,chill,59
164813,False,kids,33
523755,False,idm,12
211626,False,j-rock,32
303272,False,club,17
258706,False,cantopop,26
125466,False,death-metal,22
302834,False,hardstyle,20
187346,False,j-pop,57
225000,False,gospel,40
215632,False,indian,43
274133,False,anime,58
211296,False,pop-film,55
222826,False,industrial,23
127680,False,rockabilly,29
60925,False,hardcore,30
198440,False,alternative,79
188500,False,turkish,77
408173,False,rock,1
271766,False,salsa,77
445997,False,hardstyle,21
134986,False,tango,16
274693,False,trip-hop,56
283485,False,punk,65
148629,False,house,0
311720,False,show-tunes,24
142677,False,edm,85
200228,False,breakbeat,18
325360,False,goth,27
155513,False,cantopop,45
135000,False,romance,0
235093,False,bluegrass,27
227694,False,indian,42
336567,False,pop-film,67
315173,False,j-idol,21
157681,False,study,23
177133,False,show-tunes,23
190344,False,drum-and-bass,30
197240,False,r-n-b,41
222773,True,metal,0
180000,False,dubstep,38
366818,False,breakbeat,22
287132,False,hardcore,35
266428,False,salsa,28
279360,False,ska,49
256000,False,indie,45
183171,True,french,34
300538,False,blues,35
152000,False,disney,42
200240,False,alternative,68
302893,False,breakbeat,15
240449,False,acoustic,23
151773,False,acoustic,60
257987,False,bluegrass,27
132056,False,sertanejo,46
240400,False,breakbeat,11
193600,False,dub,53
205714,False,blues,60
89387,False,j-pop,48
208571,False,indian,42
248399,False,j-idol,42
135626,False,j-pop,40
132793,False,alternative,0
217328,False,pagode,43
166139,False,kids,11
210760,False,punk-rock,36
170160,False,ambient,39
229973,False,groove,26
182466,False,cantopop,21
230946,False,comedy,24
217391,False,funk,49
279161,False,ska,35
179072,False,sad,49
577328,False,heavy-metal,25
136838,False,indie-pop,25
126981,True,death-metal,23
210400,False,electro,3
171692,True,soul,77
177626,False,romance,7
195866,False,k-pop,70
132688,False,chill,64
162873,False,honky-tonk,11
195122,False,club,46
184826,False,k-pop,46
160170,False,bluegrass,22
184073,False,garage,26
255533,False,new-age,62
175480,False,show-tunes,28
323706,False,hard-rock,74
329537,False,disco,65
217500,False,turkish,43
255510,False,acoustic,60
153733,False,honky-tonk,10
174967,False,hardstyle,23
172645,True,punk,71
203953,False,funk,2
261345,False,folk,46
217613,False,french,34
213933,False,happy,6
262984,True,comedy,54
205480,False,mpb,46
198843,False,emo,35
414326,False,techno,42
232893,False,world-music,48
171533,False,punk,77
183232,False,club,16
93451,False,sleep,49
191180,False,alt-rock,62
248897,False,power-pop,20
255746,False,classical,0
292960,False,romance,0
313028,False,pop-film,61
225810,False,anime,58
414019,False,techno,45
190786,False,afrobeat,18
165733,False,latino,38
232106,False,blues,84
243266,False,sertanejo,48
202340,False,goth,22
358968,False,folk,35
315013,False,pop,67
229080,False,dance,71
109914,False,children,53
239693,False,afrobeat,21
358960,False,power-pop,0
260470,False,mandopop,44
192764,True,brazil,50
192560,False,pop,75
398093,False,samba,40
207133,False,heavy-metal,20
189240,False,acoustic,51
181880,False,power-pop,24
234435,False,groove,23
198181,True,sad,58
294468,False,dancehall,27
189560,False,deep-house,55
253413,False,country,0
287026,False,afrobeat,19
242826,False,j-idol,55
273772,False,trance,1
194706,False,jazz,0
75106,False,opera,58
187173,True,emo,70
164518,False,songwriter,30
135653,True,death-metal,52
239224,False,sleep,64
176613,False,synth-pop,26
200725,False,sertanejo,47
305746,False,sertanejo,50
335572,False,drum-and-bass,18
222706,False,edm,66
216626,False,club,45
241875,False,progressive-house,49
179242,False,show-tunes,57
111442,False,ambient,65
270773,False,j-pop,36
204583,False,ska,47
118226,False,rock-n-roll,58
470093,False,electronic,57
240146,False,j-rock,35
243066,False,disco,72
271058,False,dubstep,47
216720,False,spanish,36
181727,True,sad,69
243813,False,forro,37
240840,False,idm,12
235880,False,world-music,37
172253,False,rock-n-roll,29
242553,False,new-age,41
252145,False,electronic,54
203760,False,reggaeton,0
168013,False,disney,46
239546,False,r-n-b,41
225000,True,metalcore,63
250909,True,club,17
474139,False,detroit-techno,5
262240,False,rock-n-roll,37
185991,False,deep-house,63
241533,False,breakbeat,15
80718,False,chill,61
208421,False,dubstep,51
175562,False,house,63
265333,False,black-metal,19
276306,False,j-idol,32
197906,False,death-metal,51
325177,False,heavy-metal,22
233577,False,ambient,32
169632,False,electro,0
218562,False,gospel,42
224569,False,edm,65
315862,False,drum-and-bass,27
270133,False,j-rock,38
235199,False,j-rock,39
746093,False,breakbeat,17
162450,True,happy,27
131063,True,electro,3
229033,False,rock,0
243266,False,blues,46
198750,False,progressive-house,55
191333,False,power-pop,21
142928,False,dubstep,43
178200,False,pagode,43
213933,False,grunge,26
202025,False,indie-pop,52
241960,False,grunge,59
300840,False,r-n-b,85
200176,False,salsa,27
224914,True,drum-and-bass,19
179105,False,malay,23
230146,False,blues,35
33000,True,comedy,22
225880,False,bluegrass,22
126266,False,rockabilly,71
165646,False,latin,0
193466,False,power-pop,24
226928,False,turkish,50
363413,False,drum-and-bass,16
155733,False,bluegrass,21
181872,False,dance,0
136122,False,funk,44
182013,False,kids,38
429640,False,tango,21
245506,False,chicago-house,10
261413,False,punk,0
193573,False,grunge,60
184440,False,j-rock,34
99778,False,sleep,32
186173,False,trip-hop,20
240706,False,garage,51
177106,False,honky-tonk,42
266826,False,punk-rock,43
201688,False,sleep,38
342987,False,folk,40
212849,False,soul,0
189760,False,country,42
278613,False,acoustic,27
321323,False,rock,1
262840,False,techno,56
191770,False,songwriter,53
125826,False,romance,0
156906,False,goth,23
225777,False,j-rock,39
109818,False,kids,19
235306,False,cantopop,19
202245,False,piano,74
219615,False,trance,50
285596,False,techno,68
779893,False,new-age,22
191066,True,indie,0
75026,False,afrobeat,30
163854,False,piano,0
153231,False,club,40
230600,False,guitar,27
219653,False,acoustic,39
318120,False,alt-rock,58
307453,False,new-age,38
217293,False,show-tunes,21
193776,False,party,27
227693,False,salsa,28
236866,False,detroit-techno,29
311386,False,breakbeat,13
214920,False,rockabilly,32
268481,False,alternative,1
147797,False,pagode,41
218883,False,indie,75
209493,False,alternative,69
212760,False,psych-rock,35
335000,False,black-metal,43
178760,False,metal,0
252984,False,folk,43
178586,False,trip-hop,18
328906,False,j-pop,40
97800,False,kids,17
133351,False,punk,66
175000,False,swedish,40
188541,False,sad,55
274133,True,metalcore,51
298466,False,trip-hop,59
72813,False,show-tunes,27
160024,False,children,34
244470,False,mandopop,62
159066,False,rock-n-roll,48
236400,False,industrial,62
179110,False,ska,33
167623,False,romance,0
286588,False,trip-hop,44
292706,False,punk,39
192092,False,k-pop,73
257471,False,party,27
178373,True,indie-pop,0
231428,False,breakbeat,11
195680,False,punk-rock,34
182064,False,j-dance,19
255826,False,cantopop,23
165160,False,ambient,64
367179,False,happy,0
220360,False,country,1
178754,False,sertanejo,47
237533,False,cantopop,43
167773,False,tango,31
164413,False,rockabilly,53
172440,False,brazil,43
270545,False,dub,55
200773,False,pop,0
427306,False,detroit-techno,32
88649,False,sleep,35
219866,False,reggae,1
291240,False,ska,36
137297,True,metal,65
190560,False,electro,0
204053,False,punk-rock,35
215226,False,songwriter,0
304493,False,death-metal,52
169580,False,swedish,35
236000,False,trance,52
279103,False,turkish,44
137390,False,j-rock,41
128124,False,latino,42
201256,False,piano,64
413106,False,german,1
151240,False,french,0
208906,False,punk-rock,35
304600,False,mandopop,40
240266,False,latin,7
240129,False,detroit-techno,8
218277,True,sad,49
202876,True,latin,0
295426,False,german,53
181210,False,indie-pop,0
209658,False,kids,8
210426,False,german,37
236000,False,acoustic,42
309546,False,trip-hop,51
119954,False,emo,35
228646,False,sertanejo,43
349266,False,singer-songwriter,0
235000,False,iranian,13
210332,False,heavy-metal,55
234546,False,latin,1
208004,False,cantopop,54
168334,False,gospel,38
177120,False,rockabilly,26
272578,False,techno,46
200440,False,singer-songwriter,0
217260,False,hip-hop,59
186249,True,alt-rock,68
255920,False,synth-pop,23
203602,False,party,31
345440,False,pagode,43
273188,False,pop,67
216760,False,rock,1
187086,False,indie-pop,1
167058,False,edm,49
210840,False,dance,78
263333,False,happy,19
553093,False,chicago-house,6
185000,False,k-pop,54
213340,False,electronic,63
197960,False,hardcore,32
348000,False,industrial,29
259970,False,malay,20
225080,False,disney,47
317560,False,pop-film,59
230739,False,afrobeat,19
141176,False,guitar,23
197073,True,edm,0
212486,False,groove,29
144893,False,dancehall,52
601144,False,cantopop,40
190986,False,alternative,61
150952,False,electronic,57
174957,False,mpb,47
290826,False,salsa,30
235394,False,songwriter,50
262143,False,brazil,46
174121,False,techno,60
197943,False,ambient,39
196719,False,gospel,42
166800,False,edm,64
252760,False,synth-pop,60
174329,False,children,54
143920,False,honky-tonk,11
106253,False,opera,24
160240,False,party,35
203294,False,malay,33
163493,False,honky-tonk,23
312853,False,ambient,53
146573,False,rock-n-roll,28
236975,False,spanish,71
359235,False,folk,0
181333,False,funk,46
209666,False,disney,22
159205,False,study,26
210000,False,progressive-house,60
280266,False,trip-hop,51
253773,False,pop-film,59
315692,False,hardstyle,24
404000,False,industrial,24
334628,False,breakbeat,12
258624,True,hardcore,28
258680,False,death-metal,24
140280,False,afrobeat,36
189657,False,country,40
121506,True,death-metal,22
245986,False,dub,27
428800,False,iranian,12
143786,False,r-n-b,47
169040,False,goth,22
442773,False,goth,22
264240,False,gospel,44
223653,False,metalcore,56
380400,False,malay,22
63853,False,children,46
180480,False,electronic,71
215515,False,singer-songwriter,71
169106,False,punk-rock,45
265823,False,death-metal,58
349306,True,happy,17
218440,False,guitar,32
151773,False,industrial,22
78926,False,emo,62
301733,False,british,51
128000,False,study,8
139766,False,study,8
223680,False,guitar,20
398799,False,pop-film,60
138824,True,funk,51
216426,False,reggaeton,1
201919,False,turkish,58
257160,False,disco,30
409999,False,detroit-techno,5
194400,False,synth-pop,37
160063,False,electronic,35
179117,False,spanish,56
195735,False,forro,46
175266,False,punk-rock,39
176842,False,synth-pop,37
298933,False,black-metal,17
157205,False,house,74
194880,False,opera,18
256200,False,disco,0
181500,False,guitar,34
462719,False,techno,53
221426,False,tango,16
172235,True,mpb,41
113200,False,piano,60
263483,False,german,39
228360,False,ska,42
244804,False,metal,5
473430,False,trance,39
168118,False,electro,62
190800,False,dance,0
114929,True,emo,52
206065,False,dub,44
222146,False,disney,20
198537,False,techno,13
198213,False,indie,80
186200,False,swedish,41
214573,False,r-n-b,43
191026,False,german,39
214340,False,samba,37
230286,False,indian,45
146880,False,german,0
178678,False,reggae,48
319831,False,chicago-house,5
284415,False,hardcore,31
209946,False,german,40
112973,False,honky-tonk,11
151266,False,bluegrass,26
182053,False,garage,35
256000,False,malay,44
230991,False,minimal-techno,44
217301,False,indie,45
120546,False,show-tunes,25
181635,False,groove,54
192466,False,party,25
260808,False,rock,3
184000,False,j-dance,22
415651,False,deep-house,56
116160,False,british,58
267973,False,j-idol,19
195520,True,emo,70
162323,False,chill,35
168750,True,funk,48
214333,False,emo,47
216866,False,show-tunes,22
201254,False,house,0
213600,False,progressive-house,52
178451,False,tango,17
129817,False,house,1
234546,False,reggaeton,0
131280,False,show-tunes,20
188571,False,songwriter,47
285200,True,alt-rock,75
146323,False,forro,38
201901,True,hardstyle,21
270169,False,indie,48
266000,True,industrial,21
178746,False,children,28
167333,False,rock-n-roll,31
208506,False,trip-hop,59
292720,False,ska,43
208747,True,turkish,38
163960,False,acoustic,49
191226,False,metalcore,25
170200,False,soul,1
211920,False,electro,0
53138,False,grindcore,14
287986,False,metal,44
259133,False,grunge,48
198221,False,psych-rock,58
377634,False,garage,48
351225,False,pop-film,3
396000,False,funk,46
190295,False,house,67
311786,False,death-metal,25
200562,False,ambient,45
191066,True,british,58
210493,False,metal,0
256224,False,indian,45
256466,False,brazil,47
195493,False,grunge,76
335041,False,minimal-techno,24
129333,False,mpb,40
438569,False,chicago-house,10
198705,False,sertanejo,49
253293,False,afrobeat,27
286293,False,indie,72
165733,False,tango,24
80013,False,metalcore,24
117394,True,emo,56
196000,False,hardstyle,0
244533,False,metalcore,50
237613,False,afrobeat,25
250413,False,iranian,0
234160,False,samba,40
254750,False,cantopop,49
186613,False,british,49
201400,False,industrial,0
164840,True,comedy,22
234871,True,soul,67
182270,False,pagode,42
171000,False,piano,58
174709,False,acoustic,28
201130,False,r-n-b,45
216360,False,death-metal,0
152727,False,party,22
260706,False,j-rock,47
30680,False,german,38
227456,False,singer-songwriter,33
117512,False,cantopop,28
254920,False,j-idol,17
208413,False,j-pop,0
201133,True,metalcore,26
245826,False,songwriter,72
185295,False,deep-house,54
204173,False,show-tunes,20
216000,False,minimal-techno,37
247773,False,industrial,23
212333,False,rock,3
220253,True,industrial,23
219146,False,new-age,21
317016,False,breakbeat,10
204376,False,dance,71
225346,True,r-n-b,42
292746,False,pop,66
59640,False,show-tunes,20
157773,False,romance,7
168613,False,rock-n-roll,30
277198,False,drum-and-bass,20
207400,False,r-n-b,42
303999,False,detroit-techno,7
272228,False,breakbeat,17
212973,False,honky-tonk,18
197106,False,goth,0
250220,False,goth,32
181573,False,salsa,28
201560,False,classical,0
185480,False,reggaeton,0
231173,False,spanish,27
349920,False,acoustic,49
486906,False,chicago-house,9
214253,False,electronic,40
280990,False,hardstyle,53
170640,False,anime,60
253666,False,heavy-metal,19
206666,False,cantopop,21
441653,False,psych-rock,26
212773,False,world-music,0
156874,True,chill,57
192010,False,malay,20
244666,False,breakbeat,15
30960,False,kids,17
183139,False,chill,45
216933,False,mpb,43
179789,False,sleep,61
97041,False,samba,43
272466,False,afrobeat,25
120680,True,comedy,25
213333,False,progressive-house,0
285830,False,mandopop,54
81106,False,honky-tonk,11
149226,False,j-rock,54
203626,True,hardcore,0
278666,False,anime,37
336000,False,afrobeat,22
175200,False,indian,15
247147,False,pop,4
192160,False,folk,0
255102,False,progressive-house,53
88400,False,j-rock,34
115253,False,romance,21
137109,True,sad,40
277986,False,cantopop,48
193329,False,death-metal,27
170546,False,black-metal,19
964097,True,comedy,27
278160,False,mandopop,49
37680,False,disney,21
202000,False,sleep,60
197163,False,hardstyle,23
228783,False,spanish,65
241159,False,j-idol,43
196600,False,malay,25
221392,False,samba,35
269800,True,metal,71
320466,False,indie,73
420186,False,dub,0
340281,False,goth,57
188380,False,swedish,42
265186,False,dancehall,36
259133,False,alternative,60
280173,False,blues,33
223531,False,german,38
279635,False,electro,0
457386,False,detroit-techno,10
245200,False,country,0
213466,False,happy,22
72165,False,children,0
260839,False,world-music,44
213436,False,dance,4
247222,False,show-tunes,28
206396,False,songwriter,64
218800,False,guitar,22
343413,False,spanish,76
233853,False,blues,26
258226,False,show-tunes,27
410096,False,progressive-house,63
287000,False,mandopop,61
187570,False,reggae,45
567106,False,breakbeat,57
264706,True,metal,65
241319,False,heavy-metal,25
204800,False,country,0
199873,False,k-pop,68
209849,False,country,48
170731,False,j-rock,34
223360,False,reggae,0
200386,False,forro,37
200461,False,jazz,0
260413,False,black-metal,17
395066,False,grunge,49
130759,False,tango,18
151475,False,house,87
252445,True,soul,59
200293,False,garage,54
266466,False,j-dance,20
230626,False,metalcore,26
172013,False,j-pop,38
213293,False,trip-hop,19
145760,False,children,0
230813,True,comedy,20
180760,True,industrial,28
178013,False,groove,45
224061,False,folk,54
152131,False,progressive-house,58
126000,False,study,10
375500,False,iranian,3
135400,False,honky-tonk,12
640642,False,detroit-techno,8
268933,False,punk-rock,37
189120,True,metal,3
148571,False,groove,55
172866,False,songwriter,56
379853,False,j-pop,37
360020,False,breakbeat,33
209800,False,french,0
208405,False,j-rock,58
257228,False,malay,60
243600,False,classical,0
159960,False,soul,1
210733,False,british,50
298640,False,disco,1
196000,False,hardstyle,22
201363,False,reggae,44
214826,False,french,58
189777,True,goth,30
240001,False,sleep,33
183560,False,grunge,49
235560,False,ambient,37
236000,False,swedish,66
140225,False,rock-n-roll,38
238732,False,j-pop,37
368852,False,hip-hop,61
260573,False,spanish,0
295413,True,comedy,23
273488,False,gospel,44
215973,False,j-pop,59
289333,True,iranian,8
258133,True,black-metal,48
174000,False,study,35
224426,False,afrobeat,17
196000,False,french,59
314818,False,dubstep,51
156067,False,electro,0
227882,True,metal,26
503613,False,idm,10
223413,False,electro,46
206120,False,edm,56
452167,False,trance,37
306266,False,show-tunes,29
203466,False,mpb,50
208706,False,idm,10
64657,True,grindcore,11
125826,False,chicago-house,11
405293,False,breakbeat,45
256836,False,forro,43
286520,False,progressive-house,54
144822,False,power-pop,28
238426,False,j-rock,38
166306,False,sertanejo,46
205413,False,garage,52
163266,False,country,0
187925,False,j-dance,3
200053,False,j-rock,35
160764,False,goth,20
235599,False,world-music,43
442840,False,psych-rock,51
209346,False,bluegrass,38
259373,False,mandopop,59
208400,False,acoustic,23
267420,False,drum-and-bass,18
289493,False,techno,30
394440,False,breakbeat,18
204360,False,detroit-techno,11
150883,True,sad,54
185440,False,guitar,27
268706,False,bluegrass,23
158603,True,j-dance,19
209386,False,indie-pop,68
256097,False,chill,56
255000,False,punk,47
213901,False,minimal-techno,19
273214,False,r-n-b,41
245106,False,british,1
209213,True,emo,62
216866,False,hard-rock,0
342133,False,new-age,22
227600,False,malay,23
268100,False,electronic,35
199413,False,j-rock,64
240323,False,anime,56
325822,False,indian,49
338840,False,k-pop,45
162293,False,industrial,64
272493,False,forro,41
256040,False,industrial,23
160066,False,punk,41
171743,False,pop,83
205706,False,romance,12
241966,True,afrobeat,19
198350,False,singer-songwriter,33
246213,False,breakbeat,25
183946,False,ska,36
204000,False,study,42
215752,False,k-pop,70
370000,False,drum-and-bass,16
252226,False,anime,55
295219,False,afrobeat,17
76840,False,grindcore,11
181786,False,j-rock,53
216626,False,j-pop,58
177656,False,progressive-house,52
248360,False,world-music,54
205714,False,latino,0
175238,True,edm,0
256123,False,emo,31
152666,False,cantopop,33
360760,False,emo,2
177320,False,power-pop,23
201235,False,breakbeat,39
209345,False,trip-hop,18
288426,False,j-rock,34
151836,True,funk,45
159293,False,indie-pop,70
358820,False,breakbeat,18
316880,False,detroit-techno,19
326040,False,indie,42
135960,False,guitar,25
166000,False,honky-tonk,31
241173,False,anime,23
251453,False,ska,37
324213,False,black-metal,16
189805,False,garage,58
199680,False,trance,52
167882,False,sertanejo,49
184145,False,turkish,39
198693,False,country,0
75825,False,show-tunes,52
128345,False,disney,53
228573,False,dance,4
108677,False,kids,10
295600,False,j-pop,62
143093,False,jazz,0
304390,False,dubstep,0
294880,False,disco,29
159893,False,bluegrass,0
162687,False,indian,2
256026,False,alt-rock,0
244306,False,samba,41
271666,False,j-pop,43
246186,False,club,46
452893,False,show-tunes,27
177960,False,party,26
240693,False,hip-hop,89
267586,False,anime,56
207240,False,grunge,58
189733,False,children,31
248866,False,gospel,40
198285,False,dubstep,49
351466,False,classical,0
185066,False,metalcore,50
221706,False,spanish,30
118520,False,swedish,1
